# Dataset: comisiones_paridad
# Generado: 2026-05-24 01:25
# Filas: 2236
# Fuente: Composición de comisiones permanentes — HCDN
# URL fuente: https://www.hcdn.gob.ar/comisiones/permanentes/
# Método: Scraping de páginas /integrantes.html. Snapshots históricos via Wayback Machine. Género inferido del nombre para snapshots sin padrón cargado
# Licencia: CC BY 4.0 — citar como: Quórum (2026), Observatorio de Comportamiento Parlamentario Nacional
#
comision_slug,comision_nombre,categoria_tematica,camara,cargo_canonico,cargo_crudo,orden_jerarquico,diputado_slug,apellido,nombre,bloque,distrito,genero,fecha_nacimiento,profesion_categoria
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen382,Bicameral para la Reforma Tributaria (Ley 27.260),Economía y Hacienda,senado,vocal,VOCAL,6,,Vacante,Diputado,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,presidente,PRESIDENTE,1,s557,Pagotto,Juan Carlos,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,secretario,SECRETARIA,5,s540,Mendoza,Sandra Mariela,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s558,Arce,Carlos Omar,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s541,Avila,Beatriz Luisa,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s580,Bullrich,Patricia,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s595,Coto,Agustín Pedro,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s461,Espínola,Carlos Mauricio,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s578,Godoy,Juan Cruz,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s534,Juri,Mariana,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s560,Lara,Enrique Martín Goerling,,,M,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s536,Losada,Carolina,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s585,Márquez,Nadia Judith,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,s593,Royon,Flavia Gabriela,,,F,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen71,De Acuerdos,Política Institucional y Exterior,senado,,VICEPRESIDENTE,99,s546,Abad,Maximiliano,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,presidente,PRESIDENTE,1,s582,Lynch,Joaquín Alberto Benegas,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,secretario,SECRETARIO,5,s530,Kroneberger,Daniel Ricardo,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s584,Bahl,Adán Humberto,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s586,Cervi,Mario Pablo,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s461,Espínola,Carlos Mauricio,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s590,Fullone,Enzo Paolo,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s568,Gadano,Natalia Elena,,,F,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s573,Galaretto,Eduardo Horacio,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s560,Lara,Enrique Martín Goerling,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s538,Lewandowski,Marcelo Néstor,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s529,Linares,Carlos Alberto,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s576,Manzur,Juan Luis,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s294,Mayans,José Miguel Ángel,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s591,Orozco,María Emilia,,,F,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s551,Paoltroni,Francisco Manuel,,,M,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s522,Rivero,Carmen Alvarez,,,F,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s528,Terenzi,Edith Elizabeth,,,,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s525,Valenzuela,Mercedes Gabriela,,,F,,
sen62,"De Agricultura, Ganadería y Pesca","Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s545,de Pedro,Eduardo Enrique,,,M,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,presidente,PRESIDENTA,1,s528,Terenzi,Edith Elizabeth,,,,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s583,Almeida,Romina María,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s565,Arrascaeta,Ivanna Marcela,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s552,Atauche,Ezequiel,,,M,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s553,Bedia,Vilma Facunda,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s559,Decut,Sonia Elizabeth Rojas,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s568,Gadano,Natalia Elena,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s530,Kroneberger,Daniel Ricardo,,,M,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s560,Lara,Enrique Martín Goerling,,,M,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s540,Mendoza,Sandra Mariela,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s585,Márquez,Nadia Judith,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s593,Royon,Flavia Gabriela,,,F,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen69,De Ambiente y Desarrollo Sustentable,"Producción, Recursos y Trabajo",senado,vocal,VOCAL,6,s524,Vischi,Eduardo Alejandro,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,presidente,PRESIDENTE,1,s530,Kroneberger,Daniel Ricardo,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s546,Abad,Maximiliano,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s552,Atauche,Ezequiel,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s553,Bedia,Vilma Facunda,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s595,Coto,Agustín Pedro,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s559,Decut,Sonia Elizabeth Rojas,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s531,Huala,María Victoria,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s563,Lucero,Bruno Antonio Olivera,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s574,López,Cándida Cristina,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s540,Mendoza,Sandra Mariela,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s510,Neder,José Emilio,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s556,Rejal,Jesús Fernando,,,,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s525,Valenzuela,Mercedes Gabriela,,,F,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s450,Zamora,Gerardo,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,vocal,VOCAL,6,s545,de Pedro,Eduardo Enrique,,,M,,
sen55,De Asuntos Administrativos y Municipales,Política Institucional y Exterior,senado,,VICEPRESIDENTA,99,s589,Marks,Ana Inés,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,presidente,PRESIDENTE,1,s595,Coto,Agustín Pedro,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s532,Bensusán,Daniel Pablo,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s580,Bullrich,Patricia,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s285,Capitanich,Jorge Milton,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s461,Espínola,Carlos Mauricio,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s520,Fama,Flavio Sergio,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s574,López,Cándida Cristina,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s554,Moises,María Carolina,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s585,Márquez,Nadia Judith,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s510,Neder,José Emilio,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s557,Pagotto,Juan Carlos,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s498,Recalde,Mariano,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s522,Rivero,Carmen Alvarez,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s571,Suárez,Rodolfo Alejandro,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s528,Terenzi,Edith Elizabeth,,,,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s523,Vigo,Alejandra María,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s524,Vischi,Eduardo Alejandro,,,M,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s596,de Oca,María Belén Monte,,,F,,
sen50,De Asuntos Constitucionales,"Justicia, Seguridad y Derechos",senado,,VICEPRESIDENTA,99,s555,López,María Florencia,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s583,Almeida,Romina María,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s519,Andrada,Guillermo Eduardo,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s552,Atauche,Ezequiel,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s553,Bedia,Vilma Facunda,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s592,Coraita,Gonzalo Guzmán,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s559,Decut,Sonia Elizabeth Rojas,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s520,Fama,Flavio Sergio,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s477,González,María Teresa Margarita,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s531,Huala,María Victoria,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s534,Juri,Mariana,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s529,Linares,Carlos Alberto,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s562,Navarro,María Celeste Giménez,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s591,Orozco,María Emilia,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s566,Salino,Fernando Aldo,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s579,Schneider,Silvana Lorena,,,F,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s588,Soria,Martin Ignacio,,,M,,
sen74,De Ciencia y Tecnología,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s545,de Pedro,Eduardo Enrique,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,presidente,PRESIDENTE,1,s524,Vischi,Eduardo Alejandro,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s546,Abad,Maximiliano,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s564,Abdala,Bartolomé Esteban,,,,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s565,Arrascaeta,Ivanna Marcela,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s532,Bensusán,Daniel Pablo,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s398,Corpacci,Lucía Benigna,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s570,Cristina,Andrea Marcela,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s366,Kirchner,Alicia Margarita Antonia,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s294,Mayans,José Miguel Ángel,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s581,Monteverde,Agustín Aníbal,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s551,Paoltroni,Francisco Manuel,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s522,Rivero,Carmen Alvarez,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s579,Schneider,Silvana Lorena,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s523,Vigo,Alejandra María,,,F,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s450,Zamora,Gerardo,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,vocal,VOCAL,6,s545,de Pedro,Eduardo Enrique,,,M,,
sen72,De Coparticipación Federal de Impuestos,Economía y Hacienda,senado,,VICEPRESIDENTA,99,s593,Royon,Flavia Gabriela,,,F,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,presidente,PRESIDENTE,1,s400,Juez,Luis Alfredo,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s564,Abdala,Bartolomé Esteban,,,,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s285,Capitanich,Jorge Milton,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s398,Corpacci,Lucía Benigna,,,F,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s568,Gadano,Natalia Elena,,,F,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s573,Galaretto,Eduardo Horacio,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s560,Lara,Enrique Martín Goerling,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s536,Losada,Carolina,,,F,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s563,Lucero,Bruno Antonio Olivera,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s294,Mayans,José Miguel Ángel,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s581,Monteverde,Agustín Aníbal,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s510,Neder,José Emilio,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s557,Pagotto,Juan Carlos,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s524,Vischi,Eduardo Alejandro,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s450,Zamora,Gerardo,,,M,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s596,de Oca,María Belén Monte,,,F,,
sen56,De Defensa Nacional,"Justicia, Seguridad y Derechos",senado,,VICEPRESIDENTE,99,s529,Linares,Carlos Alberto,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s546,Abad,Maximiliano,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s564,Abdala,Bartolomé Esteban,,,,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s558,Arce,Carlos Omar,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s565,Arrascaeta,Ivanna Marcela,,,F,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s541,Avila,Beatriz Luisa,,,F,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s573,Galaretto,Eduardo Horacio,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s578,Godoy,Juan Cruz,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s534,Juri,Mariana,,,F,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s538,Lewandowski,Marcelo Néstor,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s563,Lucero,Bruno Antonio Olivera,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s574,López,Cándida Cristina,,,F,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s594,Moreno,Elia Esther del Carmen,,,F,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s551,Paoltroni,Francisco Manuel,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s468,Sagasti,Anabel Fernández,,,,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s566,Salino,Fernando Aldo,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s561,Uñac,Sergio Mauricio,,,M,,
sen77,De Deporte,"Educación, Cultura y Comunicación",senado,vocal,VOCAL,6,s545,de Pedro,Eduardo Enrique,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s546,Abad,Maximiliano,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s552,Atauche,Ezequiel,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s586,Cervi,Mario Pablo,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s398,Corpacci,Lucía Benigna,,,F,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s520,Fama,Flavio Sergio,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s531,Huala,María Victoria,,,F,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s366,Kirchner,Alicia Margarita Antonia,,,F,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s529,Linares,Carlos Alberto,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s554,Moises,María Carolina,,,F,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s581,Monteverde,Agustín Aníbal,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s585,Márquez,Nadia Judith,,,F,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s557,Pagotto,Juan Carlos,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s498,Recalde,Mariano,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s468,Sagasti,Anabel Fernández,,,,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s571,Suárez,Rodolfo Alejandro,,,M,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,s528,Terenzi,Edith Elizabeth,,,,,
sen64,De Derechos y Garantías,"Justicia, Seguridad y Derechos",senado,vocal,VOCAL,6,,Vacante,Senador,,,,,
sen58,De Economía Nacional e Inversión,Economía y Hacienda,senado,presidente,PRESIDENTE,1,s560,Lara,Enrique Martín Goerling,,,M,,
sen58,De Economía Nacional e Inversión,Economía y Hacienda,senado,secretario,SECRETARIA,5,s587,Corroza,Julieta,,,F,,
sen58,De Economía Nacional e Inversión,Economía y Hacienda,senado,vocal,VOCAL,6,s564,Abdala,Bartolomé Esteban,,,,,
sen58,De Economía Nacional e Inversión,Economía y Hacienda,senado,vocal,VOCAL,6,s519,Andrada,Guillermo Eduardo,,,M,,
